person_id,acct_id,target_id,target_type,platform,granted_at,granted_by,is_direct
ID-0190,acct-sal-ID-0190-b42b61,grp-sal-003,group,salesforce,2026-04-15T12:25:03.480259,system,True
ID-0190,acct-sal-ID-0190-b42b61,grp-sal-004,group,salesforce,2026-06-13T12:25:03.480259,system,True
ID-0191,acct-azu-ID-0191-be3cc7,grp-azu-004,group,azure_ad,2026-03-09T12:25:03.480259,system,True
ID-0191,acct-azu-ID-0191-be3cc7,grp-azu-006,group,azure_ad,2025-11-14T12:25:03.480259,system,True
ID-0191,acct-git-ID-0191-43bd3c,grp-git-002,group,github,2026-03-03T12:25:03.480259,system,True
ID-0191,acct-act-ID-0191-854ac9,grp-act-001,group,active_directory,2025-11-20T12:25:03.480259,system,True
ID-0191,acct-act-ID-0191-854ac9,grp-act-009,group,active_directory,2026-03-26T12:25:03.480259,system,True
ID-0192,acct-azu-ID-0192-664eba,grp-azu-003,group,azure_ad,2026-06-17T12:25:03.480259,system,True
ID-0192,acct-azu-ID-0192-664eba,grp-azu-001,group,azure_ad,2026-03-21T12:25:03.480259,system,True
ID-0192,acct-azu-ID-0192-664eba,grp-azu-000,group,azure_ad,2026-05-06T12:25:03.480259,system,True
ID-0193,acct-azu-ID-0193-0bdc15,grp-azu-003,group,azure_ad,2026-06-01T12:25:03.480259,system,True
ID-0193,acct-azu-ID-0193-0bdc15,grp-azu-006,group,azure_ad,2025-08-19T12:25:03.480259,system,True
ID-0193,acct-azu-ID-0193-0bdc15,grp-azu-001,group,azure_ad,2026-03-20T12:25:03.480259,system,True
ID-0193,acct-ser-ID-0193-062bec,grp-ser-002,group,servicenow,2026-03-14T12:25:03.480259,system,True
ID-0193,acct-ser-ID-0193-062bec,grp-ser-005,group,servicenow,2026-04-21T12:25:03.480259,system,True
ID-0193,acct-ser-ID-0193-062bec,grp-ser-003,group,servicenow,2025-09-22T12:25:03.480259,system,True
ID-0193,acct-sal-ID-0193-782aaf,grp-sal-004,group,salesforce,2026-01-30T12:25:03.480259,system,True
ID-0193,acct-sal-ID-0193-782aaf,grp-sal-001,group,salesforce,2026-05-24T12:25:03.480259,system,True
ID-0193,acct-sal-ID-0193-782aaf,grp-sal-003,group,salesforce,2026-03-13T12:25:03.480259,system,True
ID-0194,acct-sal-ID-0194-c1715f,grp-sal-002,group,salesforce,2025-08-09T12:25:03.480259,system,True
ID-0194,acct-sal-ID-0194-c1715f,grp-sal-006,group,salesforce,2025-10-31T12:25:03.480259,system,True
ID-0194,acct-sal-ID-0194-c1715f,grp-sal-001,group,salesforce,2026-05-29T12:25:03.480259,system,True
ID-0195,acct-okt-ID-0195-1ddd60,grp-okt-003,group,okta,2026-01-05T12:25:03.480259,system,True
ID-0196,acct-act-ID-0196-ebc2ae,grp-act-003,group,active_directory,2025-08-25T12:25:03.480259,system,True
ID-0196,acct-act-ID-0196-ebc2ae,grp-act-006,group,active_directory,2025-10-15T12:25:03.480259,system,True
ID-0197,acct-azu-ID-0197-62795c,grp-azu-005,group,azure_ad,2026-02-02T12:25:03.480259,system,True
ID-0197,acct-azu-ID-0197-62795c,grp-azu-001,group,azure_ad,2026-03-09T12:25:03.480259,system,True
ID-0197,acct-okt-ID-0197-d4e649,grp-okt-009,group,okta,2025-10-25T12:25:03.480259,system,True
ID-0197,acct-okt-ID-0197-d4e649,grp-okt-000,group,okta,2025-10-29T12:25:03.480259,system,True
ID-0197,acct-okt-ID-0197-d4e649,grp-okt-004,group,okta,2025-11-18T12:25:03.480259,system,True
ID-0198,acct-ser-ID-0198-3d227c,grp-ser-004,group,servicenow,2026-05-07T12:25:03.480259,system,True
ID-0199,acct-aws-ID-0199-9fe51d,grp-aws-005,group,aws_iam,2025-08-22T12:25:03.480259,system,True
ID-0199,acct-act-ID-0199-f8f1d3,grp-act-000,group,active_directory,2025-10-05T12:25:03.480259,system,True
ID-0199,acct-act-ID-0199-f8f1d3,grp-act-009,group,active_directory,2026-06-03T12:25:03.480259,system,True
ID-0200,acct-azu-ID-0200-36a796,grp-azu-005,group,azure_ad,2026-02-18T12:25:03.480259,system,True
ID-0200,acct-azu-ID-0200-36a796,grp-azu-003,group,azure_ad,2025-07-24T12:25:03.480259,system,True
ID-0200,acct-azu-ID-0200-36a796,grp-azu-001,group,azure_ad,2026-05-05T12:25:03.480259,system,True
ID-0200,acct-act-ID-0200-ede1e5,grp-act-002,group,active_directory,2026-06-08T12:25:03.480259,system,True
ID-0200,acct-act-ID-0200-ede1e5,grp-act-007,group,active_directory,2025-10-31T12:25:03.480259,system,True
ID-0201,acct-okt-ID-0201-8d06e2,grp-okt-005,group,okta,2026-02-02T12:25:03.480259,system,True
ID-0201,acct-okt-ID-0201-8d06e2,grp-okt-008,group,okta,2025-06-28T12:25:03.480259,system,True
ID-0201,acct-sal-ID-0201-1d2645,grp-sal-000,group,salesforce,2025-07-10T12:25:03.480259,system,True
ID-0201,acct-sal-ID-0201-1d2645,grp-sal-004,group,salesforce,2025-12-16T12:25:03.480259,system,True
ID-0201,acct-sal-ID-0201-1d2645,grp-sal-002,group,salesforce,2026-05-25T12:25:03.480259,system,True
ID-0201,acct-act-ID-0201-3b29ca,grp-act-009,group,active_directory,2025-07-24T12:25:03.480259,system,True
ID-0201,acct-act-ID-0201-3b29ca,grp-act-000,group,active_directory,2025-09-07T12:25:03.480259,system,True
ID-0202,acct-act-ID-0202-fcdfe6,grp-act-003,group,active_directory,2026-02-04T12:25:03.480259,system,True
ID-0202,acct-sal-ID-0202-c58d04,grp-sal-000,group,salesforce,2025-10-15T12:25:03.480259,system,True
ID-0202,acct-sal-ID-0202-c58d04,grp-sal-006,group,salesforce,2025-10-07T12:25:03.480259,system,True
ID-0202,acct-okt-ID-0202-641b7f,grp-okt-008,group,okta,2025-07-11T12:25:03.480259,system,True
ID-0202,acct-okt-ID-0202-641b7f,grp-okt-009,group,okta,2025-07-01T12:25:03.480259,system,True
ID-0202,acct-okt-ID-0202-641b7f,grp-okt-004,group,okta,2026-05-18T12:25:03.480259,system,True
ID-0203,acct-aws-ID-0203-2b6bbd,grp-aws-004,group,aws_iam,2025-10-09T12:25:03.480259,system,True
ID-0204,acct-sal-ID-0204-5b36b8,grp-sal-003,group,salesforce,2026-03-16T12:25:03.480259,system,True
ID-0204,acct-sal-ID-0204-5b36b8,grp-sal-006,group,salesforce,2026-05-19T12:25:03.480259,system,True
ID-0204,acct-git-ID-0204-3805bf,grp-git-006,group,github,2026-01-04T12:25:03.480259,system,True
ID-0204,acct-git-ID-0204-3805bf,grp-git-004,group,github,2025-10-15T12:25:03.480259,system,True
ID-0205,acct-ser-ID-0205-087f4d,grp-ser-001,group,servicenow,2026-05-27T12:25:03.480259,system,True
ID-0205,acct-ser-ID-0205-087f4d,grp-ser-003,group,servicenow,2026-04-06T12:25:03.480259,system,True
ID-0206,acct-aws-ID-0206-953a86,grp-aws-003,group,aws_iam,2026-01-09T12:25:03.480259,system,True
ID-0206,acct-azu-ID-0206-a8f8de,grp-azu-002,group,azure_ad,2026-06-03T12:25:03.480259,system,True
ID-0206,acct-azu-ID-0206-a8f8de,grp-azu-001,group,azure_ad,2025-07-15T12:25:03.480259,system,True
ID-0206,acct-sal-ID-0206-f2851e,grp-sal-003,group,salesforce,2026-04-19T12:25:03.480259,system,True
ID-0206,acct-sal-ID-0206-f2851e,grp-sal-004,group,salesforce,2026-06-08T12:25:03.480259,system,True
ID-0207,acct-act-ID-0207-24c2c2,grp-act-004,group,active_directory,2025-08-31T12:25:03.480259,system,True
ID-0207,acct-act-ID-0207-24c2c2,grp-act-007,group,active_directory,2025-07-14T12:25:03.480259,system,True
ID-0208,acct-okt-ID-0208-f14fbf,grp-okt-004,group,okta,2026-02-28T12:25:03.480259,system,True
ID-0208,acct-act-ID-0208-ea8728,grp-act-000,group,active_directory,2026-01-29T12:25:03.480259,system,True
ID-0208,acct-act-ID-0208-ea8728,grp-act-003,group,active_directory,2026-03-12T12:25:03.480259,system,True
ID-0208,acct-azu-ID-0208-e83211,grp-azu-005,group,azure_ad,2025-12-01T12:25:03.480259,system,True
ID-0208,acct-azu-ID-0208-e83211,grp-azu-006,group,azure_ad,2026-03-13T12:25:03.480259,system,True
ID-0209,acct-ser-ID-0209-f4c541,grp-ser-002,group,servicenow,2025-11-04T12:25:03.480259,system,True
ID-0209,acct-okt-ID-0209-97956f,grp-okt-007,group,okta,2025-11-15T12:25:03.480259,system,True
ID-0209,acct-okt-ID-0209-97956f,grp-okt-006,group,okta,2025-11-20T12:25:03.480259,system,True
ID-0209,acct-okt-ID-0209-97956f,grp-okt-009,group,okta,2026-04-10T12:25:03.480259,system,True
ID-0209,acct-aws-ID-0209-fc62d4,grp-aws-003,group,aws_iam,2025-09-25T12:25:03.480259,system,True
ID-0210,acct-aws-ID-0210-ff692a,grp-aws-009,group,aws_iam,2026-01-23T12:25:03.480259,system,True
ID-0210,acct-aws-ID-0210-ff692a,grp-aws-002,group,aws_iam,2025-09-10T12:25:03.480259,system,True
ID-0210,acct-aws-ID-0210-ff692a,grp-aws-003,group,aws_iam,2025-10-12T12:25:03.480259,system,True
ID-0210,acct-okt-ID-0210-9aa1a2,grp-okt-007,group,okta,2026-06-19T12:25:03.480259,system,True
ID-0210,acct-okt-ID-0210-9aa1a2,grp-okt-008,group,okta,2026-04-03T12:25:03.480259,system,True
ID-0210,acct-azu-ID-0210-17cf59,grp-azu-003,group,azure_ad,2025-07-03T12:25:03.480259,system,True
ID-0210,acct-azu-ID-0210-17cf59,grp-azu-000,group,azure_ad,2025-07-25T12:25:03.480259,system,True
ID-0210,acct-azu-ID-0210-17cf59,grp-azu-002,group,azure_ad,2026-02-15T12:25:03.480259,system,True
ID-0211,acct-aws-ID-0211-b9d39e,grp-aws-007,group,aws_iam,2025-08-30T12:25:03.480259,system,True
ID-0211,acct-aws-ID-0211-b9d39e,grp-aws-001,group,aws_iam,2026-06-12T12:25:03.480259,system,True
ID-0211,acct-git-ID-0211-4eaa85,grp-git-005,group,github,2026-04-12T12:25:03.480259,system,True
ID-0211,acct-okt-ID-0211-177801,grp-okt-005,group,okta,2025-12-20T12:25:03.480259,system,True
ID-0211,acct-okt-ID-0211-177801,grp-okt-006,group,okta,2026-05-27T12:25:03.480259,system,True
ID-0212,acct-azu-ID-0212-888149,grp-azu-006,group,azure_ad,2025-06-28T12:25:03.480259,system,True
ID-0212,acct-azu-ID-0212-888149,grp-azu-002,group,azure_ad,2025-07-03T12:25:03.480259,system,True
ID-0212,acct-act-ID-0212-9c6e8b,grp-act-005,group,active_directory,2025-12-12T12:25:03.480259,system,True
ID-0212,acct-act-ID-0212-9c6e8b,grp-act-002,group,active_directory,2025-10-15T12:25:03.480259,system,True
ID-0212,acct-act-ID-0212-9c6e8b,grp-act-000,group,active_directory,2025-11-22T12:25:03.480259,system,True
ID-0212,acct-git-ID-0212-ac1d17,grp-git-003,group,github,2025-09-07T12:25:03.480259,system,True
ID-0213,acct-ser-ID-0213-edf3c9,grp-ser-002,group,servicenow,2025-11-06T12:25:03.480259,system,True
ID-0213,acct-ser-ID-0213-edf3c9,grp-ser-005,group,servicenow,2025-08-19T12:25:03.480259,system,True
ID-0214,acct-ser-ID-0214-1626c5,grp-ser-005,group,servicenow,2026-03-05T12:25:03.480259,system,True
ID-0214,acct-act-ID-0214-651b32,grp-act-001,group,active_directory,2026-05-30T12:25:03.480259,system,True
ID-0214,acct-act-ID-0214-651b32,grp-act-009,group,active_directory,2026-03-12T12:25:03.480259,system,True
ID-0214,acct-act-ID-0214-651b32,grp-act-000,group,active_directory,2026-04-26T12:25:03.480259,system,True
ID-0214,acct-azu-ID-0214-b20b1f,grp-azu-000,group,azure_ad,2026-01-17T12:25:03.480259,system,True
ID-0214,acct-azu-ID-0214-b20b1f,grp-azu-003,group,azure_ad,2025-07-14T12:25:03.480259,system,True
ID-0214,acct-azu-ID-0214-b20b1f,grp-azu-006,group,azure_ad,2026-06-15T12:25:03.480259,system,True
ID-0215,acct-azu-ID-0215-e74e78,grp-azu-000,group,azure_ad,2026-01-29T12:25:03.480259,system,True
ID-0216,acct-act-ID-0216-c96e41,grp-act-003,group,active_directory,2025-09-18T12:25:03.480259,system,True
ID-0216,acct-ser-ID-0216-fa6987,grp-ser-005,group,servicenow,2025-07-11T12:25:03.480259,system,True
ID-0216,acct-ser-ID-0216-fa6987,grp-ser-003,group,servicenow,2026-04-27T12:25:03.480259,system,True
ID-0216,acct-ser-ID-0216-fa6987,grp-ser-002,group,servicenow,2026-03-20T12:25:03.480259,system,True
ID-0216,acct-git-ID-0216-ea6c96,grp-git-003,group,github,2026-04-25T12:25:03.480259,system,True
ID-0216,acct-git-ID-0216-ea6c96,grp-git-007,group,github,2025-09-27T12:25:03.480259,system,True
ID-0216,acct-git-ID-0216-ea6c96,grp-git-000,group,github,2026-04-12T12:25:03.480259,system,True
ID-0217,acct-act-ID-0217-817796,grp-act-006,group,active_directory,2026-01-12T12:25:03.480259,system,True
ID-0218,acct-ser-ID-0218-e67101,grp-ser-005,group,servicenow,2025-07-10T12:25:03.480259,system,True
ID-0218,acct-ser-ID-0218-e67101,grp-ser-002,group,servicenow,2025-10-12T12:25:03.480259,system,True
ID-0218,acct-okt-ID-0218-320250,grp-okt-008,group,okta,2025-11-27T12:25:03.480259,system,True
ID-0218,acct-okt-ID-0218-320250,grp-okt-001,group,okta,2025-06-30T12:25:03.480259,system,True
ID-0219,acct-azu-ID-0219-25afde,grp-azu-006,group,azure_ad,2026-01-29T12:25:03.480259,system,True
ID-0219,acct-git-ID-0219-ab3136,grp-git-005,group,github,2025-11-25T12:25:03.480259,system,True
ID-0219,acct-git-ID-0219-ab3136,grp-git-003,group,github,2025-10-15T12:25:03.480259,system,True
ID-0220,acct-okt-ID-0220-8649c8,grp-okt-000,group,okta,2026-05-17T12:25:03.480259,system,True
ID-0220,acct-ser-ID-0220-40f22f,grp-ser-003,group,servicenow,2026-04-03T12:25:03.480259,system,True
ID-0221,acct-azu-ID-0221-1bafc2,grp-azu-004,group,azure_ad,2025-09-17T12:25:03.480259,system,True
ID-0221,acct-azu-ID-0221-1bafc2,grp-azu-002,group,azure_ad,2025-09-14T12:25:03.480259,system,True
ID-0221,acct-aws-ID-0221-cbf833,grp-aws-006,group,aws_iam,2025-12-10T12:25:03.480259,system,True
ID-0222,acct-ser-ID-0222-e5c3b2,grp-ser-002,group,servicenow,2026-04-25T12:25:03.480259,system,True
ID-0222,acct-aws-ID-0222-edc44c,grp-aws-008,group,aws_iam,2026-04-01T12:25:03.480259,system,True
ID-0222,acct-aws-ID-0222-edc44c,grp-aws-009,group,aws_iam,2025-10-04T12:25:03.480259,system,True
ID-0222,acct-aws-ID-0222-edc44c,grp-aws-007,group,aws_iam,2026-05-23T12:25:03.480259,system,True
ID-0222,acct-azu-ID-0222-6f5c47,grp-azu-003,group,azure_ad,2026-06-06T12:25:03.480259,system,True
ID-0222,acct-azu-ID-0222-6f5c47,grp-azu-004,group,azure_ad,2025-08-22T12:25:03.480259,system,True
ID-0222,acct-azu-ID-0222-6f5c47,grp-azu-002,group,azure_ad,2026-05-28T12:25:03.480259,system,True
ID-0223,acct-ser-ID-0223-aff618,grp-ser-000,group,servicenow,2025-11-22T12:25:03.480259,system,True
ID-0223,acct-ser-ID-0223-aff618,grp-ser-003,group,servicenow,2025-12-23T12:25:03.480259,system,True
ID-0224,acct-git-ID-0224-bba79a,grp-git-005,group,github,2026-01-05T12:25:03.480259,system,True
ID-0224,acct-act-ID-0224-c9b629,grp-act-009,group,active_directory,2025-06-29T12:25:03.480259,system,True
ID-0224,acct-act-ID-0224-c9b629,grp-act-008,group,active_directory,2025-10-23T12:25:03.480259,system,True
ID-0225,acct-git-ID-0225-9740ae,grp-git-003,group,github,2025-07-14T12:25:03.480259,system,True
ID-0225,acct-git-ID-0225-9740ae,grp-git-002,group,github,2025-12-29T12:25:03.480259,system,True
ID-0225,acct-git-ID-0225-9740ae,grp-git-007,group,github,2026-03-27T12:25:03.480259,system,True
ID-0225,acct-act-ID-0225-9b0be5,grp-act-003,group,active_directory,2026-05-13T12:25:03.480259,system,True
ID-0225,acct-act-ID-0225-9b0be5,grp-act-007,group,active_directory,2025-09-19T12:25:03.480259,system,True
ID-0226,acct-ser-ID-0226-455bbe,grp-ser-005,group,servicenow,2025-12-30T12:25:03.480259,system,True
ID-0226,acct-azu-ID-0226-927019,grp-azu-003,group,azure_ad,2025-07-22T12:25:03.480259,system,True
ID-0226,acct-azu-ID-0226-927019,grp-azu-006,group,azure_ad,2026-01-17T12:25:03.480259,system,True
ID-0226,acct-azu-ID-0226-927019,grp-azu-001,group,azure_ad,2025-10-05T12:25:03.480259,system,True
ID-0227,acct-git-ID-0227-04c0ac,grp-git-000,group,github,2026-03-17T12:25:03.480259,system,True
ID-0227,acct-ser-ID-0227-35b1cb,grp-ser-005,group,servicenow,2025-08-10T12:25:03.480259,system,True
ID-0227,acct-ser-ID-0227-35b1cb,grp-ser-003,group,servicenow,2025-11-10T12:25:03.480259,system,True
ID-0227,acct-ser-ID-0227-35b1cb,grp-ser-002,group,servicenow,2025-09-04T12:25:03.480259,system,True
ID-0228,acct-azu-ID-0228-f54097,grp-azu-003,group,azure_ad,2025-11-21T12:25:03.480259,system,True
ID-0228,acct-azu-ID-0228-f54097,grp-azu-002,group,azure_ad,2026-02-04T12:25:03.480259,system,True
ID-0229,acct-okt-ID-0229-b8f3eb,grp-okt-003,group,okta,2026-01-13T12:25:03.480259,system,True
ID-0230,acct-azu-ID-0230-52d8a3,grp-azu-002,group,azure_ad,2026-03-22T12:25:03.480259,system,True
ID-0231,acct-aws-ID-0231-9f96e2,grp-aws-006,group,aws_iam,2026-05-05T12:25:03.480259,system,True
ID-0232,acct-git-ID-0232-f7dab0,grp-git-007,group,github,2026-01-11T12:25:03.480259,system,True
ID-0232,acct-git-ID-0232-f7dab0,grp-git-000,group,github,2026-01-03T12:25:03.480259,system,True
ID-0232,acct-act-ID-0232-5857de,grp-act-003,group,active_directory,2026-03-03T12:25:03.480259,system,True
ID-0232,acct-act-ID-0232-5857de,grp-act-006,group,active_directory,2026-01-31T12:25:03.480259,system,True
ID-0232,acct-act-ID-0232-5857de,grp-act-009,group,active_directory,2025-11-07T12:25:03.480259,system,True
ID-0232,acct-ser-ID-0232-9eea0b,grp-ser-003,group,servicenow,2026-04-24T12:25:03.480259,system,True
ID-0233,acct-aws-ID-0233-d02b58,grp-aws-000,group,aws_iam,2026-05-24T12:25:03.480259,system,True
ID-0233,acct-aws-ID-0233-d02b58,grp-aws-009,group,aws_iam,2025-07-02T12:25:03.480259,system,True
ID-0234,acct-sal-ID-0234-5c0941,grp-sal-003,group,salesforce,2026-02-10T12:25:03.480259,system,True
ID-0234,acct-sal-ID-0234-5c0941,grp-sal-000,group,salesforce,2026-01-17T12:25:03.480259,system,True
ID-0234,acct-aws-ID-0234-b1400a,grp-aws-002,group,aws_iam,2025-07-26T12:25:03.480259,system,True
ID-0234,acct-act-ID-0234-10c554,grp-act-007,group,active_directory,2026-01-01T12:25:03.480259,system,True
ID-0235,acct-aws-ID-0235-a96711,grp-aws-000,group,aws_iam,2025-08-02T12:25:03.480259,system,True
ID-0235,acct-aws-ID-0235-a96711,grp-aws-009,group,aws_iam,2025-11-05T12:25:03.480259,system,True
ID-0236,acct-aws-ID-0236-2f4ea4,grp-aws-003,group,aws_iam,2025-07-23T12:25:03.480259,system,True
ID-0236,acct-git-ID-0236-6f53ad,grp-git-007,group,github,2025-07-04T12:25:03.480259,system,True
ID-0236,acct-git-ID-0236-6f53ad,grp-git-003,group,github,2025-08-21T12:25:03.480259,system,True
ID-0237,acct-azu-ID-0237-49fdd9,grp-azu-000,group,azure_ad,2025-07-24T12:25:03.480259,system,True
ID-0237,acct-okt-ID-0237-5fa2b7,grp-okt-007,group,okta,2026-03-26T12:25:03.480259,system,True
ID-0238,acct-aws-ID-0238-3910ad,grp-aws-008,group,aws_iam,2025-10-31T12:25:03.480259,system,True
ID-0239,acct-ser-ID-0239-462421,grp-ser-003,group,servicenow,2025-08-17T12:25:03.480259,system,True
ID-0239,acct-ser-ID-0239-462421,grp-ser-005,group,servicenow,2026-03-02T12:25:03.480259,system,True
ID-0239,acct-ser-ID-0239-462421,grp-ser-001,group,servicenow,2026-01-27T12:25:03.480259,system,True
ID-0240,acct-act-ID-0240-ab2bcb,grp-act-009,group,active_directory,2025-12-13T12:25:03.480259,system,True
ID-0241,acct-ser-ID-0241-4ebb25,grp-ser-005,group,servicenow,2025-08-19T12:25:03.480259,system,True
ID-0241,acct-ser-ID-0241-4ebb25,grp-ser-001,group,servicenow,2026-02-09T12:25:03.480259,system,True
ID-0242,acct-okt-ID-0242-802a50,grp-okt-009,group,okta,2025-12-07T12:25:03.480259,system,True
ID-0242,acct-okt-ID-0242-802a50,grp-okt-000,group,okta,2026-01-17T12:25:03.480259,system,True
ID-0242,acct-okt-ID-0242-802a50,grp-okt-008,group,okta,2025-11-30T12:25:03.480259,system,True
ID-0243,acct-aws-ID-0243-b34d03,grp-aws-007,group,aws_iam,2025-09-22T12:25:03.480259,system,True
ID-0243,acct-aws-ID-0243-b34d03,grp-aws-002,group,aws_iam,2025-11-11T12:25:03.480259,system,True
ID-0244,acct-ser-ID-0244-2ca177,grp-ser-002,group,servicenow,2025-11-09T12:25:03.480259,system,True
ID-0244,acct-ser-ID-0244-2ca177,grp-ser-004,group,servicenow,2026-03-28T12:25:03.480259,system,True
ID-0244,acct-aws-ID-0244-3b7865,grp-aws-007,group,aws_iam,2026-03-19T12:25:03.480259,system,True
ID-0244,acct-aws-ID-0244-3b7865,grp-aws-000,group,aws_iam,2026-06-02T12:25:03.480259,system,True
ID-0244,acct-aws-ID-0244-3b7865,grp-aws-003,group,aws_iam,2025-10-23T12:25:03.480259,system,True
ID-0245,acct-act-ID-0245-b13567,grp-act-007,group,active_directory,2026-04-06T12:25:03.480259,system,True
ID-0245,acct-act-ID-0245-b13567,grp-act-009,group,active_directory,2026-04-18T12:25:03.480259,system,True
ID-0245,acct-act-ID-0245-b13567,grp-act-008,group,active_directory,2025-12-24T12:25:03.480259,system,True
ID-0245,acct-okt-ID-0245-aab91e,grp-okt-002,group,okta,2025-09-05T12:25:03.480259,system,True
ID-0246,acct-azu-ID-0246-3c16a1,grp-azu-000,group,azure_ad,2025-07-07T12:25:03.480259,system,True
ID-0246,acct-azu-ID-0246-3c16a1,grp-azu-002,group,azure_ad,2026-04-19T12:25:03.480259,system,True
ID-0246,acct-azu-ID-0246-3c16a1,grp-azu-006,group,azure_ad,2025-12-01T12:25:03.480259,system,True
ID-0246,acct-okt-ID-0246-2239b4,grp-okt-002,group,okta,2025-06-23T12:25:03.480259,system,True
ID-0246,acct-okt-ID-0246-2239b4,grp-okt-000,group,okta,2025-07-18T12:25:03.480259,system,True
ID-0246,acct-act-ID-0246-4ab4e1,grp-act-009,group,active_directory,2025-07-20T12:25:03.480259,system,True
ID-0246,acct-act-ID-0246-4ab4e1,grp-act-000,group,active_directory,2025-08-06T12:25:03.480259,system,True
ID-0247,acct-aws-ID-0247-45fbca,grp-aws-006,group,aws_iam,2025-11-28T12:25:03.480259,system,True
ID-0247,acct-ser-ID-0247-17c31b,grp-ser-003,group,servicenow,2025-07-21T12:25:03.480259,system,True
ID-0247,acct-act-ID-0247-1fbc11,grp-act-006,group,active_directory,2025-07-15T12:25:03.480259,system,True
ID-0247,acct-act-ID-0247-1fbc11,grp-act-004,group,active_directory,2026-05-02T12:25:03.480259,system,True
ID-0248,acct-okt-ID-0248-32f37b,grp-okt-001,group,okta,2025-11-10T12:25:03.480259,system,True
ID-0248,acct-okt-ID-0248-32f37b,grp-okt-006,group,okta,2025-08-02T12:25:03.480259,system,True
ID-0248,acct-aws-ID-0248-61f80b,grp-aws-005,group,aws_iam,2026-04-02T12:25:03.480259,system,True
ID-0248,acct-aws-ID-0248-61f80b,grp-aws-007,group,aws_iam,2025-10-10T12:25:03.480259,system,True
ID-0248,acct-aws-ID-0248-61f80b,grp-aws-003,group,aws_iam,2025-09-24T12:25:03.480259,system,True
ID-0249,acct-ser-ID-0249-72ed93,grp-ser-001,group,servicenow,2026-02-13T12:25:03.480259,system,True
ID-0250,acct-act-ID-0250-e0241c,grp-act-006,group,active_directory,2025-09-02T12:25:03.480259,system,True
ID-0250,acct-act-ID-0250-e0241c,grp-act-009,group,active_directory,2026-02-11T12:25:03.480259,system,True
ID-0250,acct-act-ID-0250-e0241c,grp-act-001,group,active_directory,2025-12-21T12:25:03.480259,system,True
ID-0251,acct-sal-ID-0251-2a8f64,grp-sal-000,group,salesforce,2026-01-19T12:25:03.480259,system,True
ID-0251,acct-okt-ID-0251-f65b6d,grp-okt-007,group,okta,2026-03-17T12:25:03.480259,system,True
ID-0251,acct-okt-ID-0251-f65b6d,grp-okt-004,group,okta,2026-03-04T12:25:03.480259,system,True
ID-0251,acct-azu-ID-0251-d6e9cc,grp-azu-002,group,azure_ad,2026-06-18T12:25:03.480259,system,True
ID-0251,acct-azu-ID-0251-d6e9cc,grp-azu-005,group,azure_ad,2025-11-30T12:25:03.480259,system,True
ID-0251,acct-azu-ID-0251-d6e9cc,grp-azu-000,group,azure_ad,2026-04-22T12:25:03.480259,system,True
ID-0252,acct-sal-ID-0252-8c2119,grp-sal-005,group,salesforce,2026-04-12T12:25:03.480259,system,True
ID-0252,acct-sal-ID-0252-8c2119,grp-sal-006,group,salesforce,2026-06-13T12:25:03.480259,system,True
ID-0252,acct-sal-ID-0252-8c2119,grp-sal-003,group,salesforce,2026-03-15T12:25:03.480259,system,True
ID-0252,acct-git-ID-0252-4f6379,grp-git-003,group,github,2025-07-23T12:25:03.480259,system,True
ID-0252,acct-okt-ID-0252-a0d07a,grp-okt-003,group,okta,2025-11-16T12:25:03.480259,system,True
ID-0252,acct-okt-ID-0252-a0d07a,grp-okt-001,group,okta,2026-06-09T12:25:03.480259,system,True
ID-0252,acct-okt-ID-0252-a0d07a,grp-okt-004,group,okta,2026-04-22T12:25:03.480259,system,True
ID-0253,acct-ser-ID-0253-3b58fb,grp-ser-001,group,servicenow,2025-12-02T12:25:03.480259,system,True
ID-0254,acct-ser-ID-0254-7d3861,grp-ser-004,group,servicenow,2025-10-01T12:25:03.480259,system,True
ID-0254,acct-ser-ID-0254-7d3861,grp-ser-002,group,servicenow,2025-08-22T12:25:03.480259,system,True
ID-0254,acct-ser-ID-0254-7d3861,grp-ser-000,group,servicenow,2025-08-11T12:25:03.480259,system,True
ID-0254,acct-okt-ID-0254-703ca9,grp-okt-000,group,okta,2025-09-10T12:25:03.480259,system,True
ID-0254,acct-okt-ID-0254-703ca9,grp-okt-008,group,okta,2026-05-19T12:25:03.480259,system,True
ID-0254,acct-okt-ID-0254-703ca9,grp-okt-009,group,okta,2026-02-03T12:25:03.480259,system,True
ID-0255,acct-aws-ID-0255-63a180,grp-aws-003,group,aws_iam,2025-10-04T12:25:03.480259,system,True
ID-0255,acct-aws-ID-0255-63a180,grp-aws-007,group,aws_iam,2026-02-28T12:25:03.480259,system,True
ID-0255,acct-okt-ID-0255-5807cc,grp-okt-007,group,okta,2025-07-11T12:25:03.480259,system,True
ID-0255,acct-okt-ID-0255-5807cc,grp-okt-002,group,okta,2025-07-21T12:25:03.480259,system,True
ID-0255,acct-okt-ID-0255-5807cc,grp-okt-004,group,okta,2025-12-18T12:25:03.480259,system,True
ID-0255,acct-sal-ID-0255-e29eb2,grp-sal-005,group,salesforce,2026-04-15T12:25:03.480259,system,True
ID-0255,acct-sal-ID-0255-e29eb2,grp-sal-006,group,salesforce,2026-03-24T12:25:03.480259,system,True
ID-0256,acct-azu-ID-0256-3936a0,grp-azu-002,group,azure_ad,2026-03-31T12:25:03.480259,system,True
