event_id,timestamp,platform,event_type,acct_id,person_id,source_ip,user_agent,resource,success,is_anomalous,details
evt-fc63c3a1,2026-05-25T03:19:24.695759,github,resource_access,acct-git-ID-0062-23b285,ID-0062,152.15.47.204,,repos:private,True,False,
evt-03a463cd,2026-06-01T17:34:24.695759,github,login_success,acct-git-ID-0062-23b285,ID-0062,219.160.43.178,,repos:private,True,False,
evt-ad02346f,2026-06-13T14:21:24.695759,okta,resource_access,acct-okt-ID-0062-14e17b,ID-0062,112.55.190.134,,sso-apps,True,False,
evt-1a42a469,2026-06-09T12:52:24.695759,aws_iam,login_success,acct-aws-ID-0063-8a0eb1,ID-0063,88.153.121.87,,kms:*,True,False,
evt-74dfeed8,2026-06-02T00:32:24.695759,salesforce,resource_access,acct-sal-ID-0063-9c5946,ID-0063,83.70.249.46,,accounts,True,False,
evt-3be0f6b7,2026-05-30T12:32:24.695759,github,resource_access,acct-git-ID-0063-862987,ID-0063,87.239.33.28,,packages,True,False,
evt-2d842a27,2026-06-19T16:19:24.695759,salesforce,resource_access,acct-sal-ID-0063-9c5946,ID-0063,30.89.126.8,,opportunities,True,False,
evt-9e767ef2,2026-06-07T19:59:24.695759,salesforce,login_success,acct-sal-ID-0063-9c5946,ID-0063,88.217.71.58,,contacts,True,False,
evt-98388821,2026-06-08T12:22:24.695759,aws_iam,resource_access,acct-aws-ID-0063-8a0eb1,ID-0063,8.198.82.172,,lambda:*,True,False,
evt-52c3b64c,2026-06-07T19:42:24.695759,aws_iam,login_success,acct-aws-ID-0064-e86bc2,ID-0064,35.81.62.161,,lambda:*,True,False,
evt-20d8e7bd,2026-06-17T20:03:24.695759,github,resource_access,acct-git-ID-0064-482d9e,ID-0064,34.168.109.68,,packages,True,False,
evt-bf950120,2026-05-30T21:09:24.695759,github,login_success,acct-git-ID-0064-482d9e,ID-0064,47.70.245.142,,settings,True,False,
evt-b8bf1ca5,2026-05-23T11:30:24.695759,aws_iam,login_success,acct-aws-ID-0065-93ce92,ID-0065,16.68.131.233,,rds:prod,True,False,
evt-311ac371,2026-06-16T01:45:24.695759,active_directory,login_success,acct-act-ID-0065-47a306,ID-0065,40.69.227.167,,domain-controller,True,False,
evt-4da1948d,2026-06-12T15:03:24.695759,active_directory,resource_access,acct-act-ID-0065-47a306,ID-0065,178.206.175.49,,exchange,True,False,
evt-b69ef2d3,2026-06-18T21:49:24.695759,aws_iam,role_assigned,acct-aws-ID-0066-7a0a12,ID-0066,155.115.170.251,,rds:prod,True,True,"{""change_type"": ""escalation"", ""new_role"": ""AdministratorAccess"", ""approved"": false, ""change_window"": false}"
evt-5391d39e,2026-06-15T11:51:24.695759,salesforce,role_assigned,acct-sal-ID-0066-b13251,ID-0066,120.16.105.203,,opportunities,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Modify All Data"", ""approved"": false, ""change_window"": false}"
evt-2805798a,2026-05-22T11:45:24.695759,aws_iam,group_added,acct-aws-ID-0066-7a0a12,ID-0066,135.185.69.81,,s3://prod-data,True,True,"{""change_type"": ""escalation"", ""new_role"": ""PowerUserAccess"", ""approved"": false, ""change_window"": false}"
evt-b96e4896,2026-06-19T01:37:24.695759,okta,role_assigned,acct-okt-ID-0066-0d3ba9,ID-0066,77.216.197.44,,sso-apps,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Org Admin"", ""approved"": false, ""change_window"": false}"
evt-b2f81ccf,2026-05-26T20:23:24.695759,salesforce,group_added,acct-sal-ID-0066-b13251,ID-0066,135.145.169.248,,contacts,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Modify All Data"", ""approved"": false, ""change_window"": false}"
evt-36db971f,2026-06-08T15:54:24.695759,salesforce,permission_changed,acct-sal-ID-0067-29cf9c,ID-0067,196.60.28.113,,reports,True,True,"{""change_type"": ""escalation"", ""new_role"": ""System Administrator"", ""approved"": false, ""change_window"": false}"
evt-bb863161,2026-06-07T07:21:24.695759,aws_iam,group_added,acct-aws-ID-0067-f5d5f4,ID-0067,163.203.206.159,,lambda:*,True,True,"{""change_type"": ""escalation"", ""new_role"": ""IAMFullAccess"", ""approved"": false, ""change_window"": false}"
evt-fb988ee4,2026-06-13T04:19:24.695759,salesforce,permission_changed,acct-sal-ID-0067-29cf9c,ID-0067,137.41.146.154,,reports,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Modify All Data"", ""approved"": false, ""change_window"": false}"
evt-ece2d83a,2026-05-30T07:58:24.695759,aws_iam,role_assigned,acct-aws-ID-0067-f5d5f4,ID-0067,33.125.214.70,,rds:prod,True,True,"{""change_type"": ""escalation"", ""new_role"": ""AdministratorAccess"", ""approved"": false, ""change_window"": false}"
evt-9b599496,2026-05-24T05:38:24.695759,active_directory,group_added,acct-act-ID-0068-53f3c5,ID-0068,149.177.160.50,,domain-controller,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Domain Admin"", ""approved"": false, ""change_window"": false}"
evt-ebfcf188,2026-06-16T04:00:24.695759,github,permission_changed,acct-git-ID-0068-1d8c21,ID-0068,107.51.83.177,,actions,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Admin"", ""approved"": false, ""change_window"": false}"
evt-5ffb3da8,2026-06-09T06:45:24.695759,active_directory,permission_changed,acct-act-ID-0068-53f3c5,ID-0068,190.184.224.154,,exchange,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Schema Admin"", ""approved"": false, ""change_window"": false}"
evt-2e518b2e,2026-05-30T09:41:24.695759,github,role_assigned,acct-git-ID-0068-1d8c21,ID-0068,190.245.175.122,,actions,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Admin"", ""approved"": false, ""change_window"": false}"
evt-81ba1ff2,2026-06-09T15:05:24.695759,github,group_added,acct-git-ID-0068-1d8c21,ID-0068,151.119.125.119,,actions,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Owner"", ""approved"": false, ""change_window"": false}"
evt-064f44a4,2026-05-26T03:41:24.695759,github,permission_changed,acct-git-ID-0068-1d8c21,ID-0068,113.203.55.243,,repos:public,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Owner"", ""approved"": false, ""change_window"": false}"
evt-1a931a56,2026-05-21T08:09:24.695759,active_directory,role_assigned,acct-act-ID-0068-53f3c5,ID-0068,139.242.115.6,,gpo,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Schema Admin"", ""approved"": false, ""change_window"": false}"
evt-fb9593a1,2026-06-17T00:46:24.695759,active_directory,group_added,acct-act-ID-0069-b3d2ff,ID-0069,194.42.168.237,,dns,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Schema Admin"", ""approved"": false, ""change_window"": false}"
evt-50990798,2026-06-03T18:55:24.695759,aws_iam,permission_changed,acct-aws-ID-0069-fd8e07,ID-0069,91.139.101.32,,ec2:*,True,True,"{""change_type"": ""escalation"", ""new_role"": ""IAMFullAccess"", ""approved"": false, ""change_window"": false}"
evt-153e5307,2026-05-27T12:05:24.695759,active_directory,role_assigned,acct-act-ID-0069-b3d2ff,ID-0069,93.169.119.239,,gpo,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Domain Admin"", ""approved"": false, ""change_window"": false}"
evt-ab4c18fb,2026-06-19T19:45:24.695759,active_directory,group_added,acct-act-ID-0069-b3d2ff,ID-0069,63.141.65.246,,file-server,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Domain Admin"", ""approved"": false, ""change_window"": false}"
evt-948ef7c8,2026-05-25T14:52:24.695759,active_directory,permission_changed,acct-act-ID-0069-b3d2ff,ID-0069,206.146.205.88,,domain-controller,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Enterprise Admin"", ""approved"": false, ""change_window"": false}"
evt-65e047f5,2026-05-29T22:57:24.695759,salesforce,role_assigned,acct-sal-ID-0070-3f50c1,ID-0070,122.47.212.101,,setup,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Modify All Data"", ""approved"": false, ""change_window"": false}"
evt-65f9430e,2026-05-21T16:45:24.695759,aws_iam,role_assigned,acct-aws-ID-0070-c52a44,ID-0070,192.18.49.104,,kms:*,True,True,"{""change_type"": ""escalation"", ""new_role"": ""IAMFullAccess"", ""approved"": false, ""change_window"": false}"
evt-b246e8b1,2026-06-04T05:52:24.695759,aws_iam,role_assigned,acct-aws-ID-0070-c52a44,ID-0070,82.75.9.214,,kms:*,True,True,"{""change_type"": ""escalation"", ""new_role"": ""IAMFullAccess"", ""approved"": false, ""change_window"": false}"
evt-ece2f434,2026-05-29T08:59:24.695759,aws_iam,group_added,acct-aws-ID-0071-7d90ae,ID-0071,185.2.45.154,,s3://prod-data,True,True,"{""change_type"": ""escalation"", ""new_role"": ""PowerUserAccess"", ""approved"": false, ""change_window"": false}"
evt-949dcc5d,2026-05-29T15:42:24.695759,aws_iam,permission_changed,acct-aws-ID-0071-7d90ae,ID-0071,149.20.134.23,,s3://prod-data,True,True,"{""change_type"": ""escalation"", ""new_role"": ""PowerUserAccess"", ""approved"": false, ""change_window"": false}"
evt-aa4f83f5,2026-06-16T03:50:24.695759,okta,permission_changed,acct-okt-ID-0071-10edbf,ID-0071,113.114.242.32,,policies,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Super Admin"", ""approved"": false, ""change_window"": false}"
evt-1a0acbed,2026-05-26T06:13:24.695759,github,permission_changed,acct-git-ID-0071-97e3e1,ID-0071,65.10.229.39,,repos:private,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Admin"", ""approved"": false, ""change_window"": false}"
evt-f41ee5a6,2026-06-09T05:02:24.695759,okta,role_assigned,acct-okt-ID-0071-10edbf,ID-0071,135.186.201.167,,sso-apps,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Super Admin"", ""approved"": false, ""change_window"": false}"
evt-5c067d10,2026-05-26T01:48:24.695759,okta,group_added,acct-okt-ID-0072-35592f,ID-0072,188.117.15.146,,api-tokens,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Org Admin"", ""approved"": false, ""change_window"": false}"
evt-6a5140e5,2026-06-08T19:59:24.695759,salesforce,group_added,acct-sal-ID-0072-694171,ID-0072,54.108.206.76,,setup,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Modify All Data"", ""approved"": false, ""change_window"": false}"
evt-4a7e391f,2026-06-03T04:03:24.695759,salesforce,group_added,acct-sal-ID-0072-694171,ID-0072,12.136.199.166,,contacts,True,True,"{""change_type"": ""escalation"", ""new_role"": ""System Administrator"", ""approved"": false, ""change_window"": false}"
evt-cb174c89,2026-06-14T09:04:24.695759,github,permission_changed,acct-git-ID-0073-8d5ad1,ID-0073,217.14.65.83,,actions,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Admin"", ""approved"": false, ""change_window"": false}"
evt-c7e97570,2026-06-04T22:54:24.695759,active_directory,group_added,acct-act-ID-0073-4c3af1,ID-0073,188.189.137.158,,file-server,False,True,"{""change_type"": ""escalation"", ""new_role"": ""Enterprise Admin"", ""approved"": false, ""change_window"": false}"
evt-cea339d3,2026-06-15T05:23:24.695759,active_directory,permission_changed,acct-act-ID-0073-4c3af1,ID-0073,192.69.5.83,,file-server,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Schema Admin"", ""approved"": false, ""change_window"": false}"
evt-deb80af2,2026-06-02T09:19:24.695759,github,role_assigned,acct-git-ID-0073-8d5ad1,ID-0073,219.223.48.63,,repos:private,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Admin"", ""approved"": false, ""change_window"": false}"
evt-4e99e1b9,2026-06-17T22:33:24.695759,github,permission_changed,acct-git-ID-0073-8d5ad1,ID-0073,111.228.167.33,,packages,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Owner"", ""approved"": false, ""change_window"": false}"
evt-60dd3fa6,2026-06-10T19:30:24.695759,active_directory,group_added,acct-act-ID-0073-4c3af1,ID-0073,131.89.108.55,,domain-controller,False,True,"{""change_type"": ""escalation"", ""new_role"": ""Domain Admin"", ""approved"": false, ""change_window"": false}"
evt-29f16d97,2026-05-22T05:47:24.695759,active_directory,permission_changed,acct-act-ID-0073-4c3af1,ID-0073,58.18.220.147,,gpo,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Enterprise Admin"", ""approved"": false, ""change_window"": false}"
evt-61965534,2026-06-14T08:05:24.695759,github,role_assigned,acct-git-ID-0073-8d5ad1,ID-0073,47.5.224.173,,actions,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Admin"", ""approved"": false, ""change_window"": false}"
evt-e6f221ea,2026-06-15T09:04:24.695759,github,permission_changed,acct-git-ID-0074-129039,ID-0074,195.162.48.172,,packages,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Owner"", ""approved"": false, ""change_window"": false}"
evt-f466cf52,2026-06-18T16:07:24.695759,github,role_assigned,acct-git-ID-0074-129039,ID-0074,90.225.67.200,,repos:public,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Admin"", ""approved"": false, ""change_window"": false}"
evt-e453cf91,2026-05-30T08:14:24.695759,github,role_assigned,acct-git-ID-0074-129039,ID-0074,171.61.6.249,,actions,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Owner"", ""approved"": false, ""change_window"": false}"
evt-c1863e2a,2026-06-06T16:25:24.695759,github,role_assigned,acct-git-ID-0074-129039,ID-0074,4.62.110.15,,packages,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Admin"", ""approved"": false, ""change_window"": false}"
evt-2a063db7,2026-05-23T03:49:24.695759,github,role_assigned,acct-git-ID-0074-129039,ID-0074,25.123.142.178,,repos:public,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Admin"", ""approved"": false, ""change_window"": false}"
evt-8a0707a3,2026-05-26T10:57:24.695759,aws_iam,permission_changed,acct-aws-ID-0074-f4ae1a,ID-0074,20.239.185.185,,kms:*,True,True,"{""change_type"": ""escalation"", ""new_role"": ""IAMFullAccess"", ""approved"": false, ""change_window"": false}"
evt-b98802f6,2026-05-28T20:02:24.695759,github,permission_changed,acct-git-ID-0074-129039,ID-0074,188.254.207.248,,packages,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Owner"", ""approved"": false, ""change_window"": false}"
evt-cab0580a,2026-05-23T07:17:24.695759,github,group_added,acct-git-ID-0074-129039,ID-0074,76.151.100.194,,repos:private,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Admin"", ""approved"": false, ""change_window"": false}"
evt-6eb2471e,2026-06-02T08:55:24.695759,salesforce,role_assigned,acct-sal-ID-0075-83ba66,ID-0075,36.6.90.171,,contacts,True,True,"{""change_type"": ""escalation"", ""new_role"": ""System Administrator"", ""approved"": false, ""change_window"": false}"
evt-194f2921,2026-05-26T00:20:24.695759,github,permission_changed,acct-git-ID-0075-298145,ID-0075,55.94.224.239,,repos:private,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Admin"", ""approved"": false, ""change_window"": false}"
evt-4d749202,2026-06-11T16:19:24.695759,okta,permission_changed,acct-okt-ID-0075-9f1335,ID-0075,87.247.34.39,,mfa-config,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Org Admin"", ""approved"": false, ""change_window"": false}"
evt-3734f114,2026-06-03T06:38:24.695759,salesforce,group_added,acct-sal-ID-0075-83ba66,ID-0075,200.4.121.13,,reports,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Modify All Data"", ""approved"": false, ""change_window"": false}"
evt-9bbe4025,2026-06-09T11:45:24.695759,okta,group_added,acct-okt-ID-0075-9f1335,ID-0075,78.190.221.96,,policies,True,True,"{""change_type"": ""escalation"", ""new_role"": ""App Admin"", ""approved"": false, ""change_window"": false}"
evt-3728d9c2,2026-05-25T06:19:24.695759,github,role_assigned,acct-git-ID-0075-298145,ID-0075,133.197.72.46,,settings,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Owner"", ""approved"": false, ""change_window"": false}"
evt-219415f2,2026-05-21T00:43:24.695759,github,role_assigned,acct-git-ID-0076-9720c9,ID-0076,38.2.72.189,,packages,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Admin"", ""approved"": false, ""change_window"": false}"
evt-32ef96a6,2026-06-15T09:19:24.695759,github,group_added,acct-git-ID-0076-9720c9,ID-0076,35.116.56.172,,repos:public,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Admin"", ""approved"": false, ""change_window"": false}"
evt-d1f1032f,2026-06-06T22:58:24.695759,active_directory,group_added,acct-act-ID-0076-1d5fe3,ID-0076,60.41.147.236,,domain-controller,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Schema Admin"", ""approved"": false, ""change_window"": false}"
evt-dbefc17f,2026-06-12T07:06:24.695759,active_directory,role_assigned,acct-act-ID-0076-1d5fe3,ID-0076,151.230.27.174,,gpo,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Domain Admin"", ""approved"": false, ""change_window"": false}"
evt-2a8297ac,2026-05-26T07:25:24.695759,active_directory,role_assigned,acct-act-ID-0076-1d5fe3,ID-0076,80.92.188.7,,dns,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Domain Admin"", ""approved"": false, ""change_window"": false}"
evt-65b6502d,2026-06-05T13:18:24.695759,salesforce,permission_changed,acct-sal-ID-0077-5b2d96,ID-0077,45.99.89.133,,contacts,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Modify All Data"", ""approved"": false, ""change_window"": false}"
evt-f7738cf4,2026-06-06T11:33:24.695759,active_directory,role_assigned,acct-act-ID-0077-82f960,ID-0077,117.56.236.84,,domain-controller,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Enterprise Admin"", ""approved"": false, ""change_window"": false}"
evt-ff6d73a2,2026-05-24T00:06:24.695759,active_directory,role_assigned,acct-act-ID-0077-82f960,ID-0077,48.251.119.97,,exchange,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Enterprise Admin"", ""approved"": false, ""change_window"": false}"
evt-a9a4eb14,2026-05-26T12:17:24.695759,salesforce,group_added,acct-sal-ID-0078-21da90,ID-0078,88.6.41.198,,setup,True,True,"{""change_type"": ""escalation"", ""new_role"": ""System Administrator"", ""approved"": false, ""change_window"": false}"
evt-1684122c,2026-05-28T15:08:24.695759,active_directory,permission_changed,acct-act-ID-0078-560bca,ID-0078,195.118.34.187,,domain-controller,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Schema Admin"", ""approved"": false, ""change_window"": false}"
evt-e711ee60,2026-06-09T18:52:24.695759,aws_iam,role_assigned,acct-aws-ID-0078-0fb284,ID-0078,100.209.227.66,,ec2:*,True,True,"{""change_type"": ""escalation"", ""new_role"": ""PowerUserAccess"", ""approved"": false, ""change_window"": false}"
evt-060fb987,2026-05-29T03:58:24.695759,aws_iam,permission_changed,acct-aws-ID-0078-0fb284,ID-0078,157.236.37.140,,kms:*,True,True,"{""change_type"": ""escalation"", ""new_role"": ""PowerUserAccess"", ""approved"": false, ""change_window"": false}"
evt-ec7242ac,2026-05-21T15:13:24.695759,salesforce,role_assigned,acct-sal-ID-0078-21da90,ID-0078,148.111.180.91,,opportunities,True,True,"{""change_type"": ""escalation"", ""new_role"": ""System Administrator"", ""approved"": false, ""change_window"": false}"
evt-57bbba38,2026-06-04T15:44:24.695759,salesforce,role_assigned,acct-sal-ID-0078-21da90,ID-0078,179.240.128.176,,reports,True,True,"{""change_type"": ""escalation"", ""new_role"": ""System Administrator"", ""approved"": false, ""change_window"": false}"
evt-0f84cf42,2026-05-29T07:10:24.695759,active_directory,role_assigned,acct-act-ID-0078-560bca,ID-0078,133.29.238.160,,domain-controller,False,True,"{""change_type"": ""escalation"", ""new_role"": ""Schema Admin"", ""approved"": false, ""change_window"": false}"
evt-25c5b9d7,2026-05-26T03:51:24.695759,active_directory,group_added,acct-act-ID-0078-560bca,ID-0078,188.187.68.28,,domain-controller,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Enterprise Admin"", ""approved"": false, ""change_window"": false}"
evt-873dff7b,2026-06-07T10:19:24.695759,github,permission_changed,acct-git-ID-0079-3b64f4,ID-0079,25.156.107.128,,repos:private,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Admin"", ""approved"": false, ""change_window"": false}"
evt-5d46e607,2026-06-12T06:09:24.695759,github,permission_changed,acct-git-ID-0079-3b64f4,ID-0079,168.207.41.203,,repos:private,False,True,"{""change_type"": ""escalation"", ""new_role"": ""Admin"", ""approved"": false, ""change_window"": false}"
evt-967e8d6a,2026-06-06T03:25:24.695759,okta,permission_changed,acct-okt-ID-0079-2d7fe6,ID-0079,155.127.246.80,,policies,True,True,"{""change_type"": ""escalation"", ""new_role"": ""App Admin"", ""approved"": false, ""change_window"": false}"
evt-68c1f603,2026-05-28T01:41:24.695759,active_directory,permission_changed,acct-act-ID-0080-9ccbd4,ID-0080,39.224.35.135,,domain-controller,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Schema Admin"", ""approved"": false, ""change_window"": false}"
evt-695b9ae7,2026-06-19T10:55:24.695759,aws_iam,permission_changed,acct-aws-ID-0080-0be029,ID-0080,2.199.123.210,,lambda:*,True,True,"{""change_type"": ""escalation"", ""new_role"": ""PowerUserAccess"", ""approved"": false, ""change_window"": false}"
evt-c875e9f0,2026-05-25T03:35:24.695759,aws_iam,permission_changed,acct-aws-ID-0080-0be029,ID-0080,223.214.48.116,,ec2:*,True,True,"{""change_type"": ""escalation"", ""new_role"": ""AdministratorAccess"", ""approved"": false, ""change_window"": false}"
evt-02f74df6,2026-06-15T16:24:24.695759,aws_iam,role_assigned,acct-aws-ID-0081-b24711,ID-0081,123.174.23.169,,kms:*,True,True,"{""change_type"": ""escalation"", ""new_role"": ""PowerUserAccess"", ""approved"": false, ""change_window"": false}"
evt-d5570b3e,2026-06-15T06:51:24.695759,github,role_assigned,acct-git-ID-0081-e6e501,ID-0081,32.113.78.3,,actions,False,True,"{""change_type"": ""escalation"", ""new_role"": ""Admin"", ""approved"": false, ""change_window"": false}"
evt-8f676e76,2026-06-11T10:42:24.695759,okta,group_added,acct-okt-ID-0081-cc4ce1,ID-0081,61.255.77.104,,api-tokens,True,True,"{""change_type"": ""escalation"", ""new_role"": ""App Admin"", ""approved"": false, ""change_window"": false}"
evt-47480e96,2026-06-17T05:45:24.695759,github,group_added,acct-git-ID-0081-e6e501,ID-0081,75.227.22.204,,actions,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Owner"", ""approved"": false, ""change_window"": false}"
evt-ba9bd002,2026-05-24T09:14:24.695759,github,role_assigned,acct-git-ID-0081-e6e501,ID-0081,195.233.191.68,,packages,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Admin"", ""approved"": false, ""change_window"": false}"
evt-0c45984e,2026-05-25T21:08:24.695759,github,group_added,acct-git-ID-0082-70a774,ID-0082,168.45.106.95,,repos:private,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Owner"", ""approved"": false, ""change_window"": false}"
evt-2f129981,2026-06-01T20:30:24.695759,github,group_added,acct-git-ID-0082-70a774,ID-0082,5.244.115.91,,settings,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Owner"", ""approved"": false, ""change_window"": false}"
evt-30513189,2026-05-30T08:58:24.695759,active_directory,group_added,acct-act-ID-0082-27b2b3,ID-0082,169.241.154.171,,file-server,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Enterprise Admin"", ""approved"": false, ""change_window"": false}"
evt-757dc474,2026-05-23T07:16:24.695759,github,permission_changed,acct-git-ID-0082-70a774,ID-0082,1.83.240.66,,settings,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Admin"", ""approved"": false, ""change_window"": false}"
evt-8c41b2fa,2026-06-02T16:03:24.695759,active_directory,role_assigned,acct-act-ID-0082-27b2b3,ID-0082,87.8.73.23,,domain-controller,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Schema Admin"", ""approved"": false, ""change_window"": false}"
evt-e8d2ea51,2026-05-24T13:01:24.695759,github,group_added,acct-git-ID-0082-70a774,ID-0082,23.189.155.164,,repos:private,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Owner"", ""approved"": false, ""change_window"": false}"
evt-542e652e,2026-06-17T16:40:24.695759,github,role_assigned,acct-git-ID-0082-70a774,ID-0082,114.76.106.182,,packages,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Admin"", ""approved"": false, ""change_window"": false}"
evt-f9db15c0,2026-05-28T16:46:24.695759,active_directory,group_added,acct-act-ID-0083-8b1167,ID-0083,158.168.226.211,,domain-controller,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Enterprise Admin"", ""approved"": false, ""change_window"": false}"
evt-b9566422,2026-05-21T22:13:24.695759,salesforce,role_assigned,acct-sal-ID-0083-7a7719,ID-0083,100.162.29.107,,reports,True,True,"{""change_type"": ""escalation"", ""new_role"": ""System Administrator"", ""approved"": false, ""change_window"": false}"
evt-3858ecd9,2026-06-11T13:52:24.695759,aws_iam,role_assigned,acct-aws-ID-0083-7aa835,ID-0083,101.207.75.115,,ec2:*,True,True,"{""change_type"": ""escalation"", ""new_role"": ""IAMFullAccess"", ""approved"": false, ""change_window"": false}"
evt-99785b4c,2026-05-21T04:36:24.695759,aws_iam,role_assigned,acct-aws-ID-0084-1f35c5,ID-0084,34.142.4.196,,s3://prod-data,True,True,"{""change_type"": ""escalation"", ""new_role"": ""PowerUserAccess"", ""approved"": false, ""change_window"": false}"
evt-9fbff485,2026-06-04T18:48:24.695759,github,permission_changed,acct-git-ID-0084-d8b8c5,ID-0084,97.17.37.6,,actions,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Admin"", ""approved"": false, ""change_window"": false}"
evt-1e2a99e2,2026-06-18T13:35:24.695759,aws_iam,role_assigned,acct-aws-ID-0084-1f35c5,ID-0084,42.124.198.51,,rds:prod,True,True,"{""change_type"": ""escalation"", ""new_role"": ""AdministratorAccess"", ""approved"": false, ""change_window"": false}"
evt-e02c91b7,2026-06-03T20:29:24.695759,salesforce,group_added,acct-sal-ID-0084-54ef5f,ID-0084,167.92.239.125,,accounts,False,True,"{""change_type"": ""escalation"", ""new_role"": ""System Administrator"", ""approved"": false, ""change_window"": false}"
evt-7c5630a5,2026-06-14T02:52:24.695759,salesforce,group_added,acct-sal-ID-0085-7b585b,ID-0085,43.245.12.203,,opportunities,True,True,"{""change_type"": ""escalation"", ""new_role"": ""System Administrator"", ""approved"": false, ""change_window"": false}"
evt-c043fc21,2026-06-12T12:14:24.695759,okta,role_assigned,acct-okt-ID-0085-7b53e0,ID-0085,123.131.173.166,,user-management,True,True,"{""change_type"": ""escalation"", ""new_role"": ""App Admin"", ""approved"": false, ""change_window"": false}"
evt-98a7997d,2026-06-09T11:44:24.695759,okta,group_added,acct-okt-ID-0085-7b53e0,ID-0085,23.147.131.154,,mfa-config,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Super Admin"", ""approved"": false, ""change_window"": false}"
evt-abd9adb2,2026-06-04T22:06:24.695759,salesforce,group_added,acct-sal-ID-0085-7b585b,ID-0085,138.52.125.24,,opportunities,True,True,"{""change_type"": ""escalation"", ""new_role"": ""System Administrator"", ""approved"": false, ""change_window"": false}"
evt-adbdbb77,2026-06-13T18:08:24.695759,salesforce,role_assigned,acct-sal-ID-0085-7b585b,ID-0085,117.105.13.156,,reports,True,True,"{""change_type"": ""escalation"", ""new_role"": ""Modify All Data"", ""approved"": false, ""change_window"": false}"
evt-daf901b9,2026-06-03T10:31:24.695759,github,token_used,acct-git-ID-0086-783a7a,ID-0086,75.171.205.5,,repos:public,True,True,"{""token_age_days"": 264, ""source_ip"": ""130.253.177.5"", ""unusual_hour"": true, ""api_volume"": 2227}"
evt-f4935a85,2026-06-19T18:32:24.695759,salesforce,api_call,acct-sal-ID-0086-ddbe14,ID-0086,112.0.139.116,,opportunities,True,True,"{""token_age_days"": 726, ""source_ip"": ""70.2.204.24"", ""unusual_hour"": false, ""api_volume"": 6127}"
